movie_name,soundtrack_name,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo
It's a Wonderful Life,Song of the Islands ,0.536,0.0659,0.0433,0.98,0.936,0.177,0.0415,64.836
It's a Wonderful Life,I Love You Truly ,0.72,0.521,0.0302,0.705,0.36,0.214,0.823,106.055
It's a Wonderful Life,"This Is the Army, Mr. Jones ",0.371,0.287,0.067,0.979,0.869,0.261,0.294,117.398
It's a Wonderful Life,When Johnny Comes Marching Home ,0.547,0.955,0.0532,0.234,0.948,0.0825,0.896,62.484
It's a Wonderful Life,Hark! The Herald Angels Sing ,0.533,0.308,0.0288,0.956,0.0,0.72,0.431,106.027
It's a Wonderful Life,"Vieni, Vieni ",0.72,0.521,0.0302,0.705,0.36,0.214,0.823,106.055
It's a Wonderful Life,King Porter Stomp ,0.581,0.362,0.0799,0.832,0.84,0.0608,0.912,182.846
It's a Wonderful Life,Auld Lang Syne ,0.179,0.601,0.135,0.946,0.231,0.96,0.438,84.025
It's a Wonderful Life,O Sole Mio ,0.22,0.259,0.0346,0.943,0.0448,0.182,0.325,90.244
It's a Wonderful Life,The Best Things in Life are Free ,0.559,0.223,0.029,0.731,0.58,0.695,0.0907,65.682
The Silence of the Lambs,American Girl ,0.674,0.895,0.0521,0.138,3.04e-06,0.101,0.35,104.966
The Silence of the Lambs,Alone ,0.556,0.532,0.486,0.223,0.0,0.0717,0.52,167.0
The Silence of the Lambs,Sunny Day ,0.451,0.422,0.0433,0.512,0.162,0.139,0.119,119.998
The Silence of the Lambs,Real Men ,0.556,0.532,0.486,0.223,0.0,0.0717,0.52,167.0
The Silence of the Lambs,Goldberg Variations ,0.326,0.0244,0.0487,0.995,0.912,0.106,0.388,111.527
The Silence of the Lambs,Goodbye Horses ,0.556,0.532,0.486,0.223,0.0,0.0717,0.52,167.0
The Silence of the Lambs,Hip Priest ,0.429,0.253,0.0307,0.857,0.704,0.37,0.0726,135.976
The Silence of the Lambs,Lanmò Nan Zile A ,0.188,0.357,0.0332,0.165,0.0218,0.0943,0.0331,142.146
The Silence of the Lambs,Rock of Ages ,0.706,0.785,0.041,0.00802,0.0319,0.195,0.636,105.893
The Silence of the Lambs,The Magic Flute ,0.556,0.532,0.486,0.223,0.0,0.0717,0.52,167.0
Saving Private Ryan,Solitude ,0.462,0.15,0.0522,0.984,0.000902,0.105,0.19,98.66
Saving Private Ryan,Tu es Partout ,0.169,0.0629,0.0411,0.953,0.911,0.0996,0.0607,127.155
Saving Private Ryan,C'était une Histoire d'Amour ,0.169,0.0629,0.0411,0.953,0.911,0.0996,0.0607,127.155
City of God,Alvorada ,0.474,0.801,0.375,0.102,0.0,0.322,0.497,147.356
City of God,Azul da Cor do Mar ,0.508,0.34,0.0384,0.0863,0.000325,0.262,0.396,125.519
City of God,Dance Across the Floor ,0.474,0.801,0.375,0.102,0.0,0.322,0.497,147.356
City of God,Get Up I Feel Like Being Like (Sex Machine) ,0.801,0.476,0.184,0.145,3.5e-05,0.206,0.837,107.828
City of God,Hold Back the Water ,0.715,0.715,0.0904,0.0526,0.0,0.0936,0.506,134.923
City of God,Hot Pants Road ,0.669,0.675,0.386,0.256,0.0,0.0762,0.787,196.088
City of God,Kung Fu Fighting ,0.237,0.243,0.0425,0.654,0.538,0.103,0.108,120.463
City of God,Magrelinha ,0.259,0.273,0.0363,0.604,0.289,0.0978,0.418,179.303
City of God,Metamorfose Ambulante ,0.347,0.275,0.0279,0.707,0.0,0.375,0.372,110.386
City of God,"Na Rua, Na Chuva, Na Fazenda (Casinha de Sapê) ",0.295,0.563,0.0389,0.434,0.000114,0.0716,0.217,88.29
City of God,Nem Vem Que Não Tem ,0.567,0.86,0.0466,7.26e-05,0.0265,0.2,0.549,174.011
City of God,O Caminho Do Bem ,0.295,0.563,0.0389,0.434,0.000114,0.0716,0.217,88.29
City of God,Preciso Me Encontrar ,0.412,0.214,0.0266,0.717,0.0,0.386,0.402,82.805
City of God,So Very Hard to Go ,0.645,0.639,0.0342,0.568,4.34e-05,0.326,0.72,95.254
Life Is Beautiful,Marcia Reale ,0.692,0.492,0.0395,0.766,0.857,0.107,0.652,111.743
Life Is Beautiful,Belle nuit (Barcarolle) ,0.147,0.428,0.0462,0.971,0.005,0.203,0.0701,77.088
The Green Mile,Charmaine ,0.419,0.301,0.0328,0.767,0.928,0.205,0.252,119.927
The Green Mile,Cheek to Cheek ,0.663,0.264,0.0914,0.706,0.0,0.1,0.657,122.482
The Green Mile,Old Fashioned Love ,0.161,0.187,0.0402,0.536,0.922,0.167,0.0394,109.229
The Green Mile,Old Alabama ,0.161,0.187,0.0402,0.536,0.922,0.167,0.0394,109.229
The Green Mile,I Can't Give You Anything But Love ,0.161,0.187,0.0402,0.536,0.922,0.167,0.0394,109.229
The Green Mile,Star Dust ,0.161,0.187,0.0402,0.536,0.922,0.167,0.0394,109.229
The Green Mile,Three Little Words ,0.161,0.187,0.0402,0.536,0.922,0.167,0.0394,109.229
The Green Mile,Did You Ever See a Dream Walking ,0.161,0.187,0.0402,0.536,0.922,0.167,0.0394,109.229
The Green Mile,Wrap Your Troubles in Dreams (And Dream Your Troubles Away) ,0.161,0.187,0.0402,0.536,0.922,0.167,0.0394,109.229
Star Wars,It looks like we don't have any Soundtracks for this title yet.,0.699,0.419,0.134,0.255,0.0239,0.0471,0.822,131.629
Interstellar,Do Not Go Gentle Into that Good Night ,0.0,0.0537,0.0,0.939,0.331,0.0475,0.0,0.0
Terminator 2: Judgment Day,You Could Be Mine ,0.53,0.815,0.0358,6.87e-05,0.614,0.036,0.517,150.109
Terminator 2: Judgment Day,Bad to the Bone ,0.59,0.622,0.0576,0.0157,0.000399,0.141,0.461,100.013
Terminator 2: Judgment Day,"Guitars, Cadillacs ",0.553,0.632,0.0419,0.414,1.92e-06,0.119,0.794,170.272
Back to the Future,THE POWER OF LOVE ,0.837,0.389,0.0366,0.48,4.96e-06,0.162,0.676,118.621
Back to the Future,BACK IN TIME ,0.755,0.537,0.0377,0.0293,0.0326,0.0663,0.85,119.974
Back to the Future,HEAVEN IS ONE STEP AWAY ,0.322,0.328,0.034,0.401,0.0871,0.31,0.0932,77.182
Back to the Future,TIME BOMB TOWN ,0.322,0.328,0.034,0.401,0.0871,0.31,0.0932,77.182
Back to the Future,MR. SANDMAN ,0.736,0.602,0.0485,0.789,6.18e-06,0.577,0.46,118.46
Back to the Future,THE BALLAD OF DAVY CROCKETT ,0.701,0.493,0.0637,0.756,1.13e-05,0.0744,0.961,92.989
Back to the Future,THE WALLFLOWER (DANCE WITH ME HENRY) ,0.552,0.333,0.044,0.812,0.0,0.479,0.629,128.767
Back to the Future,Out The Window ,0.563,0.46,0.0437,0.63,8.54e-05,0.482,0.934,169.25
Back to the Future,NIGHT TRAIN ,0.796,0.331,0.0538,0.213,0.263,0.254,0.806,114.025
Back to the Future,PLEDGING MY LOVE ,0.563,0.46,0.0437,0.63,8.54e-05,0.482,0.934,169.25
Back to the Future,EARTH ANGEL (WILL YOU BE MINE) ,0.569,0.162,0.0297,0.706,0.0,0.205,0.635,111.415
Back to the Future,JOHNNY B. GOODE ,0.563,0.46,0.0437,0.63,8.54e-05,0.482,0.934,169.25
Spirited Away,Ano natsu e ,0.283,0.0959,0.0439,0.995,0.955,0.0697,0.355,62.197
Spirited Away,Tôri michi ,0.436,0.0438,0.0527,0.993,0.0,0.0842,0.688,144.532
Spirited Away,Daremoinai ryôri-ten ,0.41,0.196,0.0383,0.953,0.892,0.0974,0.0622,78.823
Spirited Away,Yoru kuru ,0.436,0.0438,0.0527,0.993,0.0,0.0842,0.688,144.532
Spirited Away,Ryû no shônen ,0.41,0.196,0.0383,0.953,0.892,0.0974,0.0622,78.823
Spirited Away,Boirâ mushi ,0.389,0.206,0.056,0.991,0.928,0.212,0.127,179.996
Spirited Away,Kamisama-tachi ,0.41,0.196,0.0383,0.953,0.892,0.0974,0.0622,78.823
Spirited Away,Yubâba ,0.307,0.157,0.0331,0.909,0.349,0.0634,0.036,95.14
Spirited Away,Yuya no asa ,0.41,0.196,0.0383,0.953,0.892,0.0974,0.0622,78.823
Spirited Away,Ano hi no kawa ,0.436,0.0438,0.0527,0.993,0.0,0.0842,0.688,144.532
Spirited Away,Shigoto wa tsurai ze ,0.41,0.196,0.0383,0.953,0.892,0.0974,0.0622,78.823
Spirited Away,Okusare-gami ,0.41,0.196,0.0383,0.953,0.892,0.0974,0.0622,78.823
Spirited Away,Sen no yûki ,0.41,0.196,0.0383,0.953,0.892,0.0974,0.0622,78.823
Spirited Away,Sokonashi ana ,0.41,0.196,0.0383,0.953,0.892,0.0974,0.0622,78.823
Spirited Away,Kaonashi ,0.521,0.319,0.481,0.78,0.031,0.128,0.309,80.076
Spirited Away,6-Banme no eki ,0.389,0.206,0.056,0.991,0.928,0.212,0.127,179.996
Spirited Away,Yubâba kyôran ,0.345,0.0755,0.0385,0.974,0.554,0.0983,0.336,201.014
Spirited Away,Numa no soko no ie ,0.41,0.196,0.0383,0.953,0.892,0.0974,0.0622,78.823
Spirited Away,Futatabi ,0.37,0.217,0.0412,0.986,0.887,0.0786,0.418,124.707
Spirited Away,Kaeru hi ,0.41,0.196,0.0383,0.953,0.892,0.0974,0.0622,78.823
Spirited Away,Itsumo Nando-demo ,0.615,0.189,0.058,0.992,0.901,0.0963,0.282,105.725
Spirited Away,Paradise ,0.41,0.196,0.0383,0.953,0.892,0.0974,0.0622,78.823
Psycho,It looks like we don't have any Soundtracks for this title yet.,0.664,0.666,0.0446,0.193,0.0,0.0854,0.405,139.987
Léon: The Professional,Shape Of My Heart ,0.539,0.0695,0.0523,0.989,0.923,0.0875,0.197,122.352
Léon: The Professional,Like a Virgin ,0.629,0.0837,0.0473,0.925,2.07e-05,0.115,0.444,119.229
Léon: The Professional,Happy Birthday ,0.348,0.171,0.0399,0.872,0.895,0.15,0.481,80.179
The Pianist,"Nocturne in C# Minor, Posthumous ",0.199,0.00834,0.0389,0.993,0.882,0.0555,0.0411,63.573
The Pianist,"Grande Polonaise Brillante, Op. 22 - Allegro Molto ",0.347,0.153,0.0322,0.984,0.895,0.149,0.15,108.513
The Pianist,"Ballad No. 1 in G Minor, Op. 23 ",0.337,0.151,0.0388,0.986,0.886,0.0576,0.0407,133.32
The Pianist,"Sonata No. 14 in C# Minor, Op. 27/2: 'Mondscheinsonate' ",0.278,0.00245,0.0497,0.995,0.881,0.114,0.293,139.161
The Pianist,Suite No. 1 BWV 1007 for Solo Cello ,0.418,0.144,0.0453,0.937,0.894,0.0795,0.677,85.204
The Pianist,"Tantz, Tantz Yidelekh ",0.553,0.109,0.0635,0.967,0.00133,0.0661,0.504,80.108
The Pianist,Umowilem sie z nia na dziewiata ,0.388,0.00269,0.0516,0.995,0.869,0.063,0.0397,63.386
The Pianist,Marsz Strzelcow ,0.337,0.151,0.0388,0.986,0.886,0.0576,0.0407,133.32
The Pianist,Polish National Anthem ,0.639,0.302,0.0453,0.969,0.957,0.16,0.749,106.939
Parasite,"Rodelinda: Act 2 - Spietati, io vi giurai ",0.391,0.736,0.0493,0.00319,0.788,0.188,0.55,123.475
Parasite,In Ginocchio Da Te ,0.593,0.957,0.0563,0.0674,0.728,0.572,0.914,159.993
Parasite,A Glass of Soju ,0.384,0.595,0.077,0.000269,0.0,0.55,0.424,184.136
The Lion King,Circle of Life ,0.402,0.391,0.0406,0.0634,0.0,0.296,0.568,83.789
The Lion King,Nants' Ingonyama ,0.297,0.518,0.0378,0.412,1.1e-05,0.298,0.496,81.425
The Lion King,I Just Can't Wait to Be King ,0.689,0.533,0.0544,0.321,7.37e-05,0.0958,0.898,98.801
The Lion King,The Morning Report ,0.583,0.602,0.398,0.71,0.0,0.289,0.842,152.959
The Lion King,Be Prepared ,0.699,0.417,0.0926,0.268,0.0,0.1,0.372,121.855
The Lion King,Hakuna Matata ,0.408,0.313,0.137,0.617,1.18e-05,0.115,0.725,170.013
The Lion King,Can You Feel the Love Tonight ,0.313,0.275,0.0326,0.887,0.0003,0.11,0.148,124.085
The Lion King,The Lion Sleeps Tonight ,0.686,0.379,0.223,0.856,0.0,0.103,0.923,137.953
The Lion King,It's a Small World ,0.678,0.312,0.0392,0.797,0.0,0.115,0.953,119.889
The Lion King,I've Got a Lovely Bunch of Coconuts ,0.167,0.146,0.0391,0.833,0.88,0.17,0.132,129.789
The Lion King,Hawaiian War Chant ,0.396,0.548,0.16,0.495,1.86e-06,0.483,0.39,90.352
The Lion King,Can You Feel the Love Tonight (End Title) ,0.309,0.181,0.0337,0.87,0.000279,0.118,0.146,124.711
The Lion King,Nobody Knows the Trouble I've Seen ,0.699,0.417,0.0926,0.268,0.0,0.1,0.372,121.855
The Lion King,Eluring ,0.402,0.391,0.0406,0.0634,0.0,0.296,0.568,83.789
The Lion King,Eluring (Circle of Life Estonian Version) ,0.402,0.391,0.0406,0.0634,0.0,0.296,0.568,83.789
Gladiator,Pavor ,0.148,0.105,0.042,0.857,0.89,0.117,0.0392,68.535
Gladiator,Etruria ,0.328,0.219,0.0337,0.579,0.0991,0.104,0.0387,138.022
Gladiator,Now We Are Free ,0.328,0.219,0.0337,0.579,0.0991,0.104,0.0387,138.022
American History X,Battle Hymn of the Republic ,0.289,0.0601,0.0341,0.951,0.000161,0.252,0.265,104.657
American History X,The White Man Marches On ,0.604,0.623,0.0542,0.567,0.0186,0.192,0.749,79.881
The Usual Suspects,Le sons et les parfums tournent dans l'air du soir ,0.296,0.0149,0.041,0.995,0.921,0.0914,0.0328,169.529
The Usual Suspects,Steppin' Out ,0.252,0.214,0.033,0.934,0.961,0.102,0.0363,59.173
The Usual Suspects,Old MacDonald Had a Farm ,0.884,0.445,0.0379,0.87,0.0,0.112,0.93,96.022
The Departed,Gimme Shelter ,0.634,0.63,0.031,0.447,0.039,0.17,0.489,118.628
The Departed,Minstrel Boy ,0.277,0.237,0.036,0.608,7.64e-06,0.0958,0.207,106.598
The Departed,Scotland the Brave ,0.167,0.736,0.0578,0.04,0.821,0.234,0.37,179.986
The Departed,I'm Shipping Up to Boston ,0.319,0.775,0.0537,0.0014,0.00141,0.142,0.412,194.63
The Departed,Thief's Theme ,0.817,0.528,0.0331,0.321,0.961,0.223,0.894,120.001
The Departed,One Way Out ,0.817,0.528,0.0331,0.321,0.961,0.223,0.894,120.001
The Departed,Nobody But Me ,0.594,0.46,0.0306,0.102,1.35e-06,0.224,0.634,149.943
The Departed,Let it Loose ,0.817,0.528,0.0331,0.321,0.961,0.223,0.894,120.001
The Departed,Sweet Dreams ,0.282,0.566,0.0291,0.000878,0.0,0.38,0.477,112.362
The Departed,"Well, Well, Well ",0.404,0.907,0.0382,4.19e-06,0.0959,0.292,0.311,89.982
The Departed,Bang Bang ,0.817,0.528,0.0331,0.321,0.961,0.223,0.894,120.001
The Departed,"Sail On, Sailor ",0.817,0.528,0.0331,0.321,0.961,0.223,0.894,120.001
The Departed,Sancta Maria ,0.347,0.378,0.0282,0.709,0.98,0.101,0.131,100.212
The Departed,Baby Blue ,0.591,0.493,0.0278,0.0415,3.24e-05,0.158,0.545,125.06
The Departed,"Chi mi frena (Sextet, Act 2) ",0.223,0.752,0.187,0.963,0.0767,0.625,0.214,89.7
The Departed,Comfortably Numb ,0.514,0.48,0.0264,0.082,0.00436,0.0904,0.13,126.795
The Departed,Tweedlee Dee ,0.757,0.545,0.0478,0.687,0.0,0.317,0.854,80.867
The Departed,Lucia di Lammermoor: Act 1: Preludio - Percorrete le spiaggie vicine ,0.3,0.0617,0.0495,0.99,0.149,0.127,0.0671,106.147
The Departed,Theme from Symphony No. 5 in E Minor ,0.18,0.00656,0.0369,0.995,0.956,0.107,0.0399,58.008
The Departed,Mother Machree ,0.35,0.167,0.0324,0.954,4.86e-06,0.113,0.331,101.776
The Prestige,Drinkin' Down the Rose & Crown ,0.304,0.579,0.0498,0.852,0.0497,0.109,0.176,109.889
The Prestige,Tripping Gaily ,0.642,0.857,0.173,0.0113,0.244,0.375,0.303,139.981
The Prestige,Eel Pie and Mash ,0.189,0.198,0.0394,0.967,0.942,0.125,0.0339,79.055
The Prestige,Butterfly Etude ,0.189,0.198,0.0394,0.967,0.942,0.125,0.0339,79.055
The Prestige,Vowel Movement ,0.189,0.198,0.0394,0.967,0.942,0.125,0.0339,79.055
The Prestige,Bathroom Scales ,0.417,0.59,0.0554,0.873,0.728,0.0911,0.238,82.185
The Prestige,Princess Waltz ,0.273,0.0841,0.0427,0.967,0.959,0.149,0.135,71.57
The Prestige,Analyse ,0.107,0.184,0.0396,0.813,0.922,0.0967,0.0331,71.917
Casablanca,La Marseillaise ,0.557,0.598,0.562,0.941,0.0,0.114,0.245,118.423
Casablanca,It Had to Be You ,0.563,0.551,0.0495,0.822,0.00209,0.407,0.913,106.318
Casablanca,Shine ,0.563,0.551,0.0495,0.822,0.00209,0.407,0.913,106.318
Casablanca,Crazy Rhythm ,0.427,0.24,0.035,0.968,1.55e-05,0.127,0.305,78.056
Casablanca,Knock on Wood ,0.698,0.605,0.253,0.916,0.0,0.897,0.828,89.608
Casablanca,The Very Thought of You ,0.567,0.077,0.0469,0.966,5.21e-05,0.35,0.55,99.49
Casablanca,Baby Face ,0.746,0.822,0.122,0.0345,0.0,0.0788,0.625,98.95
Casablanca,I'm Just Wild About Harry ,0.427,0.24,0.035,0.968,1.55e-05,0.127,0.305,78.056
Casablanca,Heaven Can Wait ,0.427,0.24,0.035,0.968,1.55e-05,0.127,0.305,78.056
Casablanca,Parlez-moi d'Amour ,0.427,0.24,0.035,0.968,1.55e-05,0.127,0.305,78.056
Casablanca,Love for Sale ,0.427,0.24,0.035,0.968,1.55e-05,0.127,0.305,78.056
Casablanca,Tango Delle Rose ,0.633,0.526,0.0267,0.458,3.73e-05,0.214,0.666,127.597
Casablanca,Avalon ,0.427,0.24,0.035,0.968,1.55e-05,0.127,0.305,78.056
Casablanca,As Time Goes By ,0.427,0.24,0.035,0.968,1.55e-05,0.127,0.305,78.056
Casablanca,Piano Improvisation ,0.427,0.24,0.035,0.968,1.55e-05,0.127,0.305,78.056
Casablanca,Perfidia ,0.123,0.39,0.0369,0.807,0.916,0.196,0.13,84.449
Casablanca,If I Could Be with You ,0.427,0.24,0.035,0.968,1.55e-05,0.127,0.305,78.056
Casablanca,You Must Have Been a Beautiful Baby ,0.633,0.526,0.0267,0.458,3.73e-05,0.214,0.666,127.597
Casablanca,Die Wacht am Rhein ,0.52,0.492,0.0403,0.989,5.52e-05,0.858,0.616,118.938
Casablanca,Das Lied der Deutschen ,0.427,0.24,0.035,0.968,1.55e-05,0.127,0.305,78.056
Whiplash,Overture ,0.415,0.75,0.128,0.121,0.284,0.136,0.652,136.073
Whiplash,Black Girls ,0.591,0.92,0.0852,0.0148,0.0,0.145,0.3,116.012
Whiplash,Keep Me Waiting ,0.404,0.446,0.0306,0.2,0.382,0.0842,0.385,113.971
Whiplash,Reaction ,0.749,0.786,0.05,0.406,0.342,0.291,0.862,107.329
Whiplash,1st Nassau Band Rehearsal ,0.465,0.62,0.078,0.519,0.198,0.114,0.835,101.676
Whiplash,Studio Band Eavesdrop ,0.465,0.62,0.078,0.519,0.198,0.114,0.835,101.676
Whiplash,Cathy's Song ,0.749,0.786,0.05,0.406,0.342,0.291,0.862,107.329
Whiplash,2nd Nassau Rehearsal ,0.465,0.62,0.078,0.519,0.198,0.114,0.835,101.676
Whiplash,Whiplash ,0.749,0.786,0.05,0.406,0.342,0.291,0.862,107.329
Whiplash,When I Wake ,0.59,0.209,0.044,0.968,0.63,0.159,0.544,137.609
Whiplash,Studio Band Rehearsal After Breakup ,0.465,0.62,0.078,0.519,0.198,0.114,0.835,101.676
Whiplash,Overbrook Competition ,0.749,0.786,0.05,0.406,0.342,0.291,0.862,107.329
Whiplash,Casey's Song ,0.4,0.169,0.0333,0.729,0.0638,0.179,0.214,79.641
Whiplash,Caravan ,0.425,0.783,0.0808,0.00631,0.852,0.0745,0.422,106.281
Whiplash,Fletcher's Song in Club ,0.872,0.3,0.106,0.0503,0.97,0.111,0.584,97.979
Whiplash,Intoit ,0.575,0.286,0.0469,0.926,3.96e-06,0.303,0.596,76.259
Whiplash,No Two Words ,0.348,0.413,0.0351,0.754,0.0808,0.161,0.228,98.705
Whiplash,Upswingin' ,0.548,0.663,0.0629,0.291,0.659,0.179,0.644,99.322
The Intouchables,September ,0.354,0.076,0.0545,0.982,0.839,0.149,0.0984,133.6
The Intouchables,Boogie Wonderland ,0.815,0.547,0.0326,0.22,0.151,0.0815,0.939,129.994
The Intouchables,"Ave Maria, D.839 ",0.193,0.264,0.0343,0.46,0.905,0.151,0.142,65.01
The Intouchables,The Ghetto ,0.892,0.345,0.0543,0.344,0.8,0.0991,0.824,114.016
The Intouchables,You're Goin' Miss Your Candyman ,0.476,0.672,0.0447,0.254,0.0104,0.192,0.661,99.123
The Intouchables,"Nocturne in Si bémol Mineur, Op.9. No 1 ",0.427,0.0451,0.041,0.99,0.913,0.112,0.0707,119.78
The Intouchables,"Nein, länger trag' ich nicht die Qualen... Durch die Wälder, durch die Auen ",0.354,0.076,0.0545,0.982,0.839,0.149,0.0984,133.6
The Intouchables,Feeling Good ,0.354,0.076,0.0545,0.982,0.839,0.149,0.0984,133.6
The Intouchables,L'Eté: Adagio ,0.354,0.076,0.0545,0.982,0.839,0.149,0.0984,133.6
The Intouchables,Colombine Ouverture Burlesque ,0.354,0.076,0.0545,0.982,0.839,0.149,0.0984,133.6
The Intouchables,Les Indes galantes ,0.545,0.332,0.0339,0.795,0.0179,0.149,0.64,106.557
The Intouchables,Concerto Grosso ,0.354,0.076,0.0545,0.982,0.839,0.149,0.0984,133.6
The Intouchables,L'hiver ,0.354,0.076,0.0545,0.982,0.839,0.149,0.0984,133.6
The Intouchables,Prélude: Suite Violoncelle n° 1 ,0.236,0.00452,0.0597,0.992,0.963,0.0959,0.135,72.145
The Intouchables,Suite n° 2: Badinerie ,0.354,0.076,0.0545,0.982,0.839,0.149,0.0984,133.6
The Intouchables,Le Printemps: Ier Mouvement ,0.354,0.076,0.0545,0.982,0.839,0.149,0.0984,133.6
The Intouchables,Concerto in Fa mineur ,0.354,0.076,0.0545,0.982,0.839,0.149,0.0984,133.6
The Intouchables,Le vol du Bourdon ,0.354,0.076,0.0545,0.982,0.839,0.149,0.0984,133.6
The Intouchables,"Concerto for 2 Violins and Orchestra in La Mineur, Op.3 N° 8 ",0.327,0.093,0.0401,0.989,0.872,0.1,0.137,146.017
The Intouchables,Ein Mädchen oder Weibchen ,0.354,0.076,0.0545,0.982,0.839,0.149,0.0984,133.6
Modern Times,"Hallelujah, I'm a Bum ",0.384,0.585,0.0849,0.927,0.728,0.486,0.276,99.546
Modern Times,The Prisoner's Song ,0.47,0.934,0.0673,0.0635,5.7e-05,0.862,0.513,115.763
Modern Times,How Dry I Am ,0.47,0.934,0.0673,0.0635,5.7e-05,0.862,0.513,115.763
Modern Times,In the Evening by the Moonlight ,0.452,0.34,0.0601,0.963,0.0,0.312,0.538,96.642
Modern Times,Je Cherche après Titine ,0.568,0.701,0.68,0.963,0.00653,0.669,0.587,115.738
Modern Times,Theme from Modern Times ,0.304,0.175,0.0477,0.938,0.0172,0.138,0.108,126.651
Once Upon a Time in the West,Danny Boy ,0.678,0.656,0.047,0.196,0.014,0.114,0.906,146.56
Once Upon a Time in the West,C'era una volta il West ,0.256,0.155,0.0366,0.929,0.0428,0.098,0.0705,74.538
Once Upon a Time in the West,Come Una Sentenza ,0.678,0.656,0.047,0.196,0.014,0.114,0.906,146.56
Once Upon a Time in the West,Addio A Cheyenne ,0.779,0.187,0.0492,0.767,0.935,0.113,0.513,92.851
Once Upon a Time in the West,L'Attentato ,0.678,0.656,0.047,0.196,0.014,0.114,0.906,146.56
Once Upon a Time in the West,La Posada N.1 ,0.678,0.656,0.047,0.196,0.014,0.114,0.906,146.56
Once Upon a Time in the West,La Posada N.2 ,0.678,0.656,0.047,0.196,0.014,0.114,0.906,146.56
Once Upon a Time in the West,L'Uomo Dell'Armonica ,0.156,0.122,0.0356,0.384,0.163,0.0971,0.0389,78.681
Once Upon a Time in the West,In Una Stanza Con Poca Luce ,0.101,0.362,0.0388,0.754,0.44,0.0907,0.0387,66.78
Once Upon a Time in the West,L'Uomo ,0.678,0.656,0.047,0.196,0.014,0.114,0.906,146.56
Once Upon a Time in the West,L'Orchestraccia ,0.678,0.656,0.047,0.196,0.014,0.114,0.906,146.56
Once Upon a Time in the West,L'America Di Jill ,0.678,0.656,0.047,0.196,0.014,0.114,0.906,146.56
Once Upon a Time in the West,L'Ultimo Rantolo ,0.678,0.656,0.047,0.196,0.014,0.114,0.906,146.56
Once Upon a Time in the West,Finale ,0.173,0.424,0.0324,0.888,0.309,0.198,0.0389,85.494
Hara-Kiri,It looks like we don't have any Soundtracks for this title yet.,0.0714,0.922,0.0977,0.000236,0.882,0.0898,0.196,179.966
Grave of the Fireflies,Home Sweet Home ,0.255,0.329,0.0384,0.579,0.0724,0.304,0.177,86.437
Grave of the Fireflies,Gunkan kôshinkyoku ,0.583,0.268,0.0405,0.727,0.0553,0.0955,0.339,104.054
Alien,Incidental music from 'Symphony No. 2 ('Romantic')' ,0.59,0.873,0.112,0.0869,0.0,0.115,0.323,149.832
Alien,Eine kleine Nachtmusik ,0.553,0.14,0.0502,0.964,0.657,0.0927,0.435,122.058
Alien,You Are My Lucky Star ,0.204,0.364,0.032,0.543,0.0127,0.698,0.289,68.114
Rear Window,Excerpt from 'Fancy Free' ,0.706,0.688,0.0362,0.0256,0.919,0.095,0.878,125.012
Rear Window,To See You (Is to Love You) ,0.183,0.0441,0.0362,0.97,0.843,0.0895,0.0716,131.116
Rear Window,Lisa ,0.256,0.217,0.0312,0.881,0.538,0.322,0.122,68.243
Rear Window,That's Amore ,0.706,0.688,0.0362,0.0256,0.919,0.095,0.878,125.012
Rear Window,Mona Lisa ,0.176,0.229,0.032,0.938,0.922,0.141,0.0737,84.351
Rear Window,Instrumental excerpt from 'Red Garters' ,0.514,0.718,0.0397,0.398,0.937,0.114,0.22,104.004
Rear Window,Many Dreams Ago ,0.421,0.715,0.155,0.304,0.0,0.097,0.262,85.144
Rear Window,"Martha, oder Der Markt zu Richmond ",0.549,0.277,0.0598,0.867,0.896,0.545,0.5,92.621
Rear Window,Il carnevale di Venezia ,0.278,0.0803,0.0517,0.987,0.88,0.0979,0.25,186.483
Rear Window,"Balettmusik, nr 2, G-dur. ",0.535,0.319,0.0422,0.942,0.112,0.535,0.916,125.159
Rear Window,Lover ,0.535,0.319,0.0422,0.942,0.112,0.535,0.916,125.159
City Lights,Flower Girl Theme ,0.235,0.0901,0.0481,0.963,0.57,0.252,0.0716,119.939
City Lights,The Star Spangled Banner ,0.179,0.641,0.0439,0.636,0.0303,0.94,0.495,85.378
City Lights,How Dry I Am ,0.734,0.694,0.131,0.0816,0.0,0.0843,0.505,94.015
