song_id,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence,cluster_id
1090.0,0.747,0.549,0.472,0.315,0.0987,0.076,0.58,439.0
1091.0,0.934,0.462,0.227,0.937,0.144,0.0392,0.334,9.0
1092.0,0.437,0.499,0.634,0.93,0.072,0.032,0.934,169.0
1093.0,0.873,0.615,0.386,0.778,0.0887,0.0904,0.365,411.0
1094.0,0.627,0.659,0.66,0.000217,0.136,0.0441,0.672,374.0
1095.0,0.948,0.191,0.236,0.873,0.0847,0.0327,0.0454,162.0
1096.0,0.0104,0.585,0.643,0.0,0.493,0.0529,0.351,365.0
1097.0,0.974,0.111,0.184,0.0456,0.111,0.0344,0.214,444.0
1098.0,0.932,0.249,0.177,0.924,0.139,0.0356,0.0533,472.0
1099.0,0.779,0.206,0.198,0.736,0.137,0.0481,0.0663,382.0
1100.0,0.646,0.5,0.224,0.0,0.284,0.0935,0.62,392.0
1101.0,0.942,0.646,0.193,0.00333,0.12,0.0375,0.434,432.0
1102.0,0.223,0.233,0.292,0.887,0.115,0.0547,0.0397,14.0
1103.0,0.253,0.88,0.906,0.0269,0.185,0.152,0.897,202.0
1104.0,0.0104,0.585,0.643,0.0,0.493,0.0529,0.351,365.0
1105.0,0.932,0.249,0.177,0.924,0.139,0.0356,0.0533,472.0
1106.0,0.715,0.627,0.72,0.927,0.0941,0.0412,0.359,72.0
1107.0,0.948,0.191,0.236,0.873,0.0847,0.0327,0.0454,162.0
1108.0,0.948,0.191,0.236,0.873,0.0847,0.0327,0.0454,162.0
1109.0,0.948,0.191,0.236,0.873,0.0847,0.0327,0.0454,162.0
1110.0,0.948,0.191,0.236,0.873,0.0847,0.0327,0.0454,162.0
1111.0,0.948,0.191,0.236,0.873,0.0847,0.0327,0.0454,162.0
1112.0,0.522,0.609,0.435,0.0,0.118,0.285,0.552,431.0
1113.0,0.272,0.646,0.439,0.0,0.0945,0.818,0.528,371.0
1114.0,0.15,0.698,0.649,0.0,0.0903,0.415,0.568,13.0
1115.0,0.835,0.494,0.237,0.0,0.648,0.0517,0.625,380.0
1116.0,0.187,0.74,0.727,0.0,0.627,0.278,0.792,81.0
1117.0,0.684,0.795,0.409,0.0,0.0548,0.372,0.577,366.0
1118.0,0.39,0.607,0.466,0.0,0.135,0.0578,0.434,20.0
1119.0,0.177,0.68,0.413,0.0,0.205,0.492,0.383,144.0
1120.0,0.087,0.868,0.139,0.636,0.0716,0.0824,0.11,216.0
1121.0,0.334,0.688,0.491,0.0,0.0914,0.269,0.737,246.0
1122.0,0.287,0.707,0.593,0.0,0.15,0.0949,0.478,355.0
1123.0,0.68,0.724,0.305,0.0,0.128,0.257,0.594,366.0
1124.0,0.124,0.543,0.473,4.04e-06,0.0922,0.157,0.519,302.0
1125.0,0.471,0.723,0.415,0.0,0.0995,0.395,0.581,431.0
1126.0,0.0691,0.887,0.516,0.0,0.617,0.658,0.828,412.0
1127.0,0.378,0.732,0.643,0.0,0.363,0.474,0.644,332.0
1128.0,0.819,0.499,0.2,0.0,0.115,0.0355,0.185,375.0
1129.0,0.399,0.72,0.666,0.0,0.0844,0.328,0.383,74.0
1130.0,0.803,0.438,0.373,0.0,0.123,0.0291,0.274,460.0
1131.0,0.297,0.76,0.883,0.0,0.727,0.25,0.51,133.0
1132.0,0.603,0.515,0.302,0.0,0.199,0.079,0.277,148.0
1133.0,0.907,0.598,0.221,4.19e-05,0.0723,0.0303,0.274,309.0
1134.0,0.15,0.698,0.649,0.0,0.0903,0.415,0.568,13.0
1135.0,0.211,0.77,0.482,0.0,0.223,0.351,0.441,144.0
1136.0,0.169,0.539,0.577,0.0,0.14,0.386,0.319,362.0
1137.0,0.0859,0.607,0.658,0.0,0.489,0.423,0.513,479.0
1138.0,0.587,0.552,0.371,0.0,0.18,0.227,0.587,431.0
1139.0,0.464,0.754,0.535,0.0,0.19,0.305,0.395,63.0
1140.0,0.271,0.638,0.49,0.0,0.664,0.426,0.511,66.0
1141.0,0.236,0.745,0.597,0.0,0.157,0.257,0.842,140.0
1142.0,0.0582,0.753,0.539,0.0,0.353,0.537,0.519,479.0
1143.0,0.165,0.884,0.521,0.0,0.0756,0.348,0.425,153.0
1144.0,0.631,0.449,0.42,0.0,0.0805,0.356,0.41,313.0
1145.0,0.649,0.67,0.436,0.0,0.722,0.364,0.378,88.0
1146.0,0.505,0.8,0.362,0.0,0.121,0.544,0.792,110.0
1147.0,0.312,0.718,0.484,0.0,0.127,0.523,0.692,189.0
1148.0,0.762,0.453,0.546,0.0,0.0965,0.309,0.398,313.0
1149.0,0.0277,0.751,0.573,0.0,0.129,0.226,0.538,13.0
1150.0,0.752,0.582,0.428,0.0,0.102,0.0516,0.255,428.0
1151.0,0.388,0.82,0.451,0.0,0.563,0.461,0.665,399.0
1152.0,0.535,0.546,0.246,0.0,0.0801,0.26,0.427,431.0
1153.0,0.796,0.484,0.187,0.0,0.0785,0.0423,0.227,375.0
1154.0,0.319,0.731,0.42,0.0,0.306,0.462,0.645,189.0
1155.0,0.0595,0.778,0.189,0.859,0.0455,0.281,0.164,304.0
1156.0,0.751,0.647,0.115,0.0,0.0858,0.0544,0.597,270.0
1157.0,0.467,0.653,0.351,0.0,0.107,0.648,0.307,499.0
1158.0,0.777,0.353,0.326,0.0,0.0904,0.0901,0.156,147.0
1159.0,0.104,0.593,0.965,0.0,0.109,0.278,0.439,450.0
1160.0,0.352,0.599,0.39,0.899,0.0658,0.155,0.0715,468.0
1161.0,0.286,0.333,0.156,2.32e-05,0.151,0.0335,0.195,422.0
1162.0,0.245,0.229,0.161,0.596,0.0892,0.0421,0.132,117.0
1163.0,0.114,0.423,0.744,0.248,0.283,0.0435,0.363,373.0
1164.0,0.0706,0.582,0.548,0.542,0.135,0.0265,0.533,175.0
1165.0,0.911,0.293,0.0463,0.537,0.0757,0.032,0.0373,476.0
1166.0,0.00204,0.362,0.541,0.741,0.0779,0.0363,0.252,356.0
1167.0,0.422,0.322,0.347,0.93,0.0787,0.0319,0.0394,224.0
1168.0,0.000503,0.588,0.976,0.903,0.0897,0.0805,0.0367,350.0
1169.0,0.000642,0.618,0.731,0.907,0.0741,0.0346,0.505,453.0
1170.0,0.305,0.526,0.747,0.0,0.177,0.364,0.44,114.0
1171.0,0.953,0.153,0.0216,0.65,0.0857,0.0428,0.0328,358.0
1172.0,0.131,0.182,0.311,0.106,0.0912,0.0371,0.0363,44.0
1173.0,0.908,0.601,0.301,0.842,0.173,0.0261,0.32,174.0
1174.0,0.000284,0.544,0.94,0.0,0.375,0.0293,0.407,105.0
1175.0,0.0446,0.543,0.655,0.0,0.393,0.284,0.757,49.0
1176.0,0.00304,0.696,0.281,0.712,0.115,0.0382,0.105,216.0
1177.0,0.0234,0.851,0.596,1.92e-06,0.142,0.28,0.285,168.0
1178.0,0.0216,0.742,0.749,0.00307,0.0934,0.0475,0.16,82.0
1179.0,0.00106,0.4,0.682,0.925,0.15,0.185,0.0387,413.0
1180.0,0.0206,0.46,0.781,0.0194,0.81,0.0476,0.665,136.0
1181.0,0.00244,0.515,0.889,0.0,0.196,0.0651,0.363,336.0
1182.0,0.566,0.678,0.448,5.91e-05,0.113,0.0239,0.437,395.0
1183.0,0.933,0.104,0.0746,0.879,0.0792,0.0404,0.0429,127.0
1184.0,0.00444,0.916,0.807,0.32,0.13,0.203,0.557,232.0
1185.0,0.959,0.0865,0.0307,0.949,0.197,0.0515,0.0329,2.0
1186.0,0.966,0.281,0.232,0.956,0.267,0.0328,0.0715,339.0
1187.0,0.497,0.595,0.375,0.924,0.162,0.0522,0.128,263.0
1188.0,0.0674,0.566,0.92,0.0,0.314,0.0638,0.562,105.0
1189.0,0.949,0.513,0.525,2.42e-05,0.233,0.0524,0.887,455.0
1190.0,0.00176,0.755,0.66,0.0,0.111,0.0432,0.221,82.0
1191.0,0.0631,0.789,0.83,0.00226,0.597,0.08,0.676,73.0
1192.0,0.952,0.685,0.272,0.893,0.15,0.0411,0.57,204.0
1193.0,0.106,0.853,0.647,0.000558,0.0932,0.359,0.738,398.0
1194.0,0.193,0.942,0.271,0.000174,0.112,0.136,0.0527,106.0
1195.0,0.769,0.582,0.331,0.0437,0.236,0.0373,0.589,7.0
1196.0,0.555,0.61,0.534,0.0,0.228,0.0317,0.895,64.0
1197.0,0.342,0.546,0.365,0.18,0.114,0.0383,0.601,282.0
1198.0,0.0267,0.657,0.656,0.0665,0.426,0.067,0.88,49.0
1199.0,0.541,0.837,0.38,0.00789,0.198,0.064,0.892,60.0
1200.0,0.342,0.546,0.365,0.18,0.114,0.0383,0.601,282.0
1201.0,0.00713,0.708,0.644,0.754,0.0506,0.0462,0.578,497.0
1202.0,0.0159,0.798,0.467,1.46e-05,0.102,0.0469,0.643,351.0
1203.0,0.0223,0.802,0.742,0.0038,0.0954,0.0591,0.897,326.0
1204.0,0.0475,0.781,0.18,0.923,0.229,0.0719,0.189,37.0
1205.0,0.00169,0.802,0.918,0.916,0.617,0.0599,0.129,323.0
1206.0,0.000652,0.697,0.966,0.0672,0.106,0.119,0.353,135.0
1207.0,0.792,0.608,0.381,0.0,0.221,0.0613,0.713,423.0
1208.0,0.683,0.709,0.741,0.702,0.0866,0.0666,0.822,195.0
1209.0,0.567,0.56,0.628,0.0,0.266,0.0555,0.824,64.0
1210.0,0.106,0.853,0.647,0.000558,0.0932,0.359,0.738,398.0
1211.0,0.106,0.853,0.647,0.000558,0.0932,0.359,0.738,398.0
1212.0,0.889,0.354,0.241,0.000274,0.165,0.0334,0.408,39.0
1213.0,0.828,0.592,0.23,0.0,0.12,0.0511,0.537,235.0
1214.0,0.00463,0.819,0.702,0.000207,0.101,0.251,0.573,13.0
1215.0,0.00856,0.435,0.856,0.0343,0.117,0.0515,0.569,97.0
1216.0,0.42,0.512,0.541,0.0,0.103,0.0337,0.615,130.0
1217.0,0.986,0.25,0.202,0.438,0.109,0.04,0.039,308.0
1218.0,0.758,0.706,0.383,0.0,0.0608,0.0342,0.87,220.0
1219.0,0.877,0.459,0.214,0.911,0.326,0.0448,0.839,275.0
1220.0,0.319,0.775,0.736,0.00116,0.127,0.247,0.362,74.0
1221.0,0.319,0.775,0.736,0.00116,0.127,0.247,0.362,74.0
1222.0,0.897,0.287,0.264,0.871,0.077,0.0404,0.186,253.0
1223.0,0.897,0.287,0.264,0.871,0.077,0.0404,0.186,253.0
1224.0,0.897,0.287,0.264,0.871,0.077,0.0404,0.186,253.0
1225.0,0.913,0.257,0.27,0.876,0.0772,0.0404,0.189,253.0
1226.0,0.00378,0.371,0.948,4.23e-05,0.0668,0.159,0.278,8.0
1227.0,0.677,0.0,0.358,0.933,0.217,0.0,0.0,254.0
1228.0,0.0637,0.429,0.669,0.0,0.0955,0.0783,0.611,276.0
1229.0,0.368,0.204,0.154,0.434,0.126,0.0361,0.204,117.0
1230.0,0.000155,0.486,0.708,4.35e-06,0.0893,0.0339,0.188,310.0
1231.0,0.987,0.667,0.00677,0.907,0.0857,0.14,0.127,206.0
1232.0,0.944,0.365,0.00258,0.0,0.114,0.0498,0.458,85.0
1233.0,0.0481,0.482,0.811,4.79e-06,0.219,0.221,0.761,284.0
1234.0,0.99,0.345,0.0303,0.889,0.109,0.0362,0.0587,491.0
1235.0,0.135,0.818,0.768,0.0,0.68,0.231,0.445,133.0
1236.0,0.944,0.627,0.0927,0.891,0.108,0.0528,0.15,206.0
1237.0,0.345,0.779,0.653,2.44e-06,0.475,0.0618,0.968,258.0
1238.0,0.195,0.703,0.624,4.35e-06,0.363,0.054,0.915,258.0
1239.0,0.158,0.479,0.48,0.785,0.136,0.0499,0.0406,468.0
1240.0,0.659,0.201,0.475,0.916,0.0748,0.0417,0.0398,254.0
1241.0,0.847,0.123,0.0723,0.933,0.0837,0.0394,0.0364,354.0
1242.0,0.851,0.393,0.815,0.437,0.116,0.169,0.22,54.0
1243.0,0.851,0.393,0.815,0.437,0.116,0.169,0.22,54.0
1244.0,0.851,0.393,0.815,0.437,0.116,0.169,0.22,54.0
1245.0,0.957,0.42,0.239,0.476,0.1,0.201,0.364,100.0
1246.0,0.83,0.238,0.524,0.785,0.364,0.0762,0.234,242.0
1247.0,0.851,0.393,0.815,0.437,0.116,0.169,0.22,54.0
1248.0,0.874,0.352,0.0476,0.871,0.109,0.0499,0.326,89.0
1249.0,0.986,0.162,0.066,0.904,0.289,0.0277,0.0383,2.0
1250.0,0.887,0.499,0.71,0.74,0.33,0.25,0.493,0.0
1251.0,0.851,0.393,0.815,0.437,0.116,0.169,0.22,54.0
1252.0,0.851,0.393,0.815,0.437,0.116,0.169,0.22,54.0
1253.0,0.453,0.204,0.0331,0.0657,0.111,0.0353,0.0396,422.0
1254.0,0.716,0.281,0.249,0.974,0.107,0.039,0.202,101.0
1255.0,0.0145,0.156,0.0646,0.843,0.151,0.0395,0.0484,488.0
1256.0,0.908,0.147,0.000576,0.904,0.244,0.0478,0.0355,2.0
1257.0,0.851,0.393,0.815,0.437,0.116,0.169,0.22,54.0
1258.0,0.851,0.393,0.815,0.437,0.116,0.169,0.22,54.0
1259.0,0.823,0.482,0.0981,0.962,0.16,0.0396,0.0594,278.0
1260.0,0.851,0.393,0.815,0.437,0.116,0.169,0.22,54.0
1261.0,0.897,0.174,0.0413,0.841,0.0851,0.0447,0.105,192.0
1262.0,0.851,0.393,0.815,0.437,0.116,0.169,0.22,54.0
1263.0,0.851,0.393,0.815,0.437,0.116,0.169,0.22,54.0
1264.0,0.822,0.405,0.125,0.929,0.122,0.0329,0.0636,278.0
1265.0,0.15,0.629,0.837,0.000479,0.0578,0.103,0.803,237.0
1266.0,0.0768,0.875,0.743,0.0,0.0651,0.0479,0.612,320.0
1267.0,0.841,0.701,0.419,8.72e-05,0.0946,0.0698,0.61,94.0
1268.0,0.239,0.618,0.867,0.0,0.0559,0.139,0.665,409.0
1269.0,0.772,0.501,0.445,0.0,0.117,0.0337,0.388,492.0
1270.0,0.15,0.648,0.796,0.0,0.0833,0.255,0.88,202.0
1271.0,0.000106,0.31,0.94,2.21e-06,0.205,0.106,0.454,322.0
1272.0,0.184,0.625,0.495,0.671,0.0888,0.0363,0.0523,490.0
1273.0,4.86e-05,0.622,0.875,0.0198,0.291,0.0922,0.598,51.0
1274.0,0.0383,0.566,0.788,0.000103,0.16,0.0364,0.181,310.0
1275.0,0.437,0.41,0.265,0.659,0.111,0.0291,0.0398,441.0
1276.0,0.437,0.41,0.265,0.659,0.111,0.0291,0.0398,441.0
1277.0,0.0731,0.639,0.776,1.97e-06,0.18,0.0829,0.267,336.0
1278.0,0.919,0.586,0.334,0.0995,0.221,0.0525,0.416,143.0
1279.0,0.00197,0.656,0.444,0.917,0.197,0.0376,0.81,98.0
1280.0,0.919,0.586,0.334,0.0995,0.221,0.0525,0.416,143.0
1281.0,0.919,0.586,0.334,0.0995,0.221,0.0525,0.416,143.0
1282.0,0.00197,0.656,0.444,0.917,0.197,0.0376,0.81,98.0
1283.0,0.751,0.672,0.456,1.46e-05,0.107,0.0412,0.589,94.0
1284.0,0.0816,0.732,0.893,2.05e-05,0.0783,0.0488,0.654,102.0
1285.0,0.919,0.586,0.334,0.0995,0.221,0.0525,0.416,143.0
1286.0,0.00197,0.656,0.444,0.917,0.197,0.0376,0.81,98.0
1287.0,0.919,0.586,0.334,0.0995,0.221,0.0525,0.416,143.0
1288.0,0.0816,0.732,0.893,2.05e-05,0.0783,0.0488,0.654,102.0
1289.0,0.919,0.586,0.334,0.0995,0.221,0.0525,0.416,143.0
1290.0,0.919,0.586,0.334,0.0995,0.221,0.0525,0.416,143.0
1291.0,0.0816,0.732,0.893,2.05e-05,0.0783,0.0488,0.654,102.0
1292.0,0.938,0.4,0.111,0.783,0.136,0.121,0.0643,177.0
1293.0,0.937,0.406,0.0963,0.703,0.139,0.111,0.0563,476.0
1294.0,0.918,0.269,0.138,0.768,0.0825,0.0624,0.209,482.0
1295.0,0.955,0.432,0.214,0.929,0.108,0.0434,0.176,5.0
1296.0,0.961,0.427,0.189,0.95,0.11,0.0454,0.162,5.0
1297.0,0.966,0.269,0.182,0.671,0.107,0.0485,0.0336,34.0
1298.0,0.981,0.126,0.0192,0.925,0.139,0.0434,0.0336,80.0
1299.0,0.986,0.803,0.143,0.000389,0.116,0.0373,0.0781,393.0
1300.0,0.977,0.21,0.167,0.000422,0.0961,0.04,0.0577,397.0
1301.0,0.982,0.235,0.194,0.03,0.0831,0.0416,0.103,397.0
1302.0,0.893,0.0614,0.0391,0.921,0.111,0.0439,0.0254,80.0
1303.0,0.663,0.626,0.762,0.0,0.0734,0.3,0.434,116.0
1304.0,0.709,0.684,0.518,0.00023,0.123,0.0304,0.762,99.0
1305.0,0.987,0.279,0.0292,0.902,0.104,0.0406,0.0338,46.0
1306.0,0.732,0.136,0.296,0.949,0.306,0.0313,0.29,28.0
1307.0,0.984,0.553,0.0902,0.91,0.1,0.043,0.289,402.0
1308.0,0.0506,0.469,0.695,0.0,0.0806,0.0324,0.489,276.0
1309.0,0.739,0.506,0.447,0.0,0.113,0.143,0.621,151.0
1310.0,0.889,0.487,0.164,1.01e-05,0.296,0.0335,0.338,496.0
1311.0,0.197,0.542,0.559,0.0,0.0989,0.0258,0.295,58.0
1312.0,0.307,0.553,0.82,0.0,0.0933,0.43,0.385,114.0
1313.0,0.0869,0.386,0.429,0.000406,0.973,0.0347,0.0708,197.0
1314.0,0.965,0.104,0.058,0.747,0.223,0.0409,0.0331,358.0
1315.0,0.934,0.449,0.289,0.885,0.118,0.0487,0.0376,5.0
1316.0,0.602,0.621,0.686,3.33e-06,0.055,0.0674,0.757,374.0
1317.0,0.105,0.394,0.689,0.232,0.574,0.0378,0.769,33.0
1318.0,0.612,0.786,0.329,0.0338,0.107,0.038,0.728,60.0
1319.0,0.263,0.781,0.321,0.0227,0.0976,0.046,0.534,119.0
1320.0,0.247,0.431,0.704,0.887,0.11,0.0293,0.951,169.0
1321.0,0.84,0.435,0.284,0.0,0.169,0.0261,0.467,235.0
1322.0,0.247,0.431,0.704,0.887,0.11,0.0293,0.951,169.0
1323.0,0.774,0.572,0.759,0.00132,0.292,0.0787,0.904,217.0
1324.0,0.105,0.394,0.689,0.232,0.574,0.0378,0.769,33.0
1325.0,0.885,0.5,0.612,0.0,0.191,0.0553,0.48,492.0
1326.0,0.805,0.606,0.436,0.791,0.107,0.0308,0.805,222.0
1327.0,0.687,0.859,0.692,0.908,0.328,0.0434,0.951,437.0
1328.0,0.78,0.54,0.183,0.516,0.159,0.05,0.64,300.0
1329.0,0.93,0.504,0.538,0.81,0.189,0.0317,0.278,315.0
1330.0,0.0815,0.514,0.84,1.25e-05,0.169,0.0362,0.945,237.0
1331.0,0.247,0.431,0.704,0.887,0.11,0.0293,0.951,169.0
1332.0,0.105,0.394,0.689,0.232,0.574,0.0378,0.769,33.0
1333.0,0.105,0.394,0.689,0.232,0.574,0.0378,0.769,33.0
1334.0,0.805,0.606,0.436,0.791,0.107,0.0308,0.805,222.0
1335.0,0.105,0.394,0.689,0.232,0.574,0.0378,0.769,33.0
1336.0,0.271,0.689,0.708,0.599,0.136,0.0319,0.825,345.0
1337.0,0.629,0.345,0.904,0.035,0.219,0.082,0.795,248.0
1338.0,0.26,0.463,0.704,0.000648,0.554,0.0411,0.882,424.0
1339.0,0.105,0.394,0.689,0.232,0.574,0.0378,0.769,33.0
1340.0,0.105,0.394,0.689,0.232,0.574,0.0378,0.769,33.0
1341.0,0.893,0.39,0.392,0.846,0.126,0.0339,0.409,429.0
1342.0,0.105,0.394,0.689,0.232,0.574,0.0378,0.769,33.0
1343.0,0.247,0.431,0.704,0.887,0.11,0.0293,0.951,169.0
1344.0,0.904,0.736,0.221,0.888,0.111,0.0399,0.506,204.0
1345.0,0.247,0.431,0.704,0.887,0.11,0.0293,0.951,169.0
1346.0,0.105,0.394,0.689,0.232,0.574,0.0378,0.769,33.0
1347.0,0.995,0.28,0.0685,0.895,0.108,0.0381,0.138,46.0
1348.0,0.98,0.466,0.717,0.000377,0.111,0.0321,0.875,455.0
1349.0,0.714,0.456,0.483,0.832,0.138,0.0393,0.572,324.0
1350.0,0.992,0.52,0.0248,0.924,0.112,0.0342,0.207,206.0
1351.0,0.831,0.41,0.113,0.923,0.0757,0.0403,0.388,294.0
1352.0,0.822,0.431,0.328,0.00329,0.116,0.0311,0.159,460.0
1353.0,0.247,0.431,0.704,0.887,0.11,0.0293,0.951,169.0
1354.0,0.926,0.405,0.32,0.916,0.0821,0.0349,0.144,5.0
1355.0,0.105,0.394,0.689,0.232,0.574,0.0378,0.769,33.0
1356.0,0.105,0.394,0.689,0.232,0.574,0.0378,0.769,33.0
1357.0,0.263,0.781,0.321,0.0227,0.0976,0.046,0.534,119.0
1358.0,0.808,0.347,0.211,2.53e-05,0.364,0.0435,0.125,159.0
1359.0,0.913,0.476,0.36,0.0246,0.198,0.0301,0.456,143.0
1360.0,0.247,0.431,0.704,0.887,0.11,0.0293,0.951,169.0
1361.0,0.00532,0.74,0.736,0.0,0.344,0.0501,0.749,471.0
1362.0,0.824,0.186,0.27,5.04e-05,0.146,0.0315,0.183,147.0
1363.0,0.805,0.606,0.436,0.791,0.107,0.0308,0.805,222.0
1364.0,0.222,0.719,0.652,0.00222,0.114,0.0727,0.742,347.0
1365.0,0.371,0.539,0.657,0.183,0.339,0.0347,0.76,438.0
1366.0,0.222,0.719,0.652,0.00222,0.114,0.0727,0.742,347.0
1367.0,0.843,0.778,0.336,0.928,0.108,0.0523,0.609,204.0
1368.0,0.689,0.558,0.628,0.948,0.184,0.0296,0.46,72.0
1369.0,0.371,0.539,0.657,0.183,0.339,0.0347,0.76,438.0
1370.0,0.496,0.585,0.931,0.000257,0.197,0.469,0.252,50.0
1371.0,0.712,0.558,0.492,0.0262,0.97,0.0318,0.381,166.0
1372.0,0.13,0.695,0.546,0.00618,0.0849,0.0417,0.917,208.0
1373.0,0.222,0.719,0.652,0.00222,0.114,0.0727,0.742,347.0
1374.0,0.222,0.719,0.652,0.00222,0.114,0.0727,0.742,347.0
1375.0,0.222,0.719,0.652,0.00222,0.114,0.0727,0.742,347.0
1376.0,0.256,0.711,0.868,0.396,0.116,0.0392,0.944,95.0
1377.0,0.54,0.605,0.798,0.000187,0.396,0.0574,0.968,217.0
1378.0,0.496,0.585,0.931,0.000257,0.197,0.469,0.252,50.0
1379.0,0.825,0.696,0.58,0.00232,0.12,0.0392,0.494,94.0
1380.0,0.119,0.63,0.921,0.0424,0.863,0.188,0.876,225.0
1381.0,0.222,0.719,0.652,0.00222,0.114,0.0727,0.742,347.0
1382.0,0.141,0.954,0.659,0.257,0.116,0.225,0.456,232.0
1383.0,0.515,0.463,0.26,0.735,0.414,0.366,0.168,56.0
1384.0,0.515,0.463,0.26,0.735,0.414,0.366,0.168,56.0
1385.0,0.689,0.558,0.628,0.948,0.184,0.0296,0.46,72.0
1386.0,0.515,0.463,0.26,0.735,0.414,0.366,0.168,56.0
1387.0,0.00623,0.575,0.416,0.138,0.272,0.0337,0.773,379.0
1388.0,0.689,0.558,0.628,0.948,0.184,0.0296,0.46,72.0
1389.0,0.222,0.719,0.652,0.00222,0.114,0.0727,0.742,347.0
1390.0,0.447,0.367,0.94,4.14e-06,0.614,0.631,0.294,279.0
1391.0,0.633,0.479,0.339,0.0226,0.966,0.0416,0.181,166.0
1392.0,0.455,0.826,0.63,0.0748,0.162,0.0525,0.533,355.0
1393.0,0.156,0.795,0.632,0.000163,0.0484,0.0767,0.561,320.0
1394.0,0.938,0.572,0.214,0.00156,0.0934,0.028,0.331,309.0
1395.0,0.138,0.228,0.433,0.0,0.148,0.0328,0.205,241.0
1396.0,0.496,0.585,0.931,0.000257,0.197,0.469,0.252,50.0
1397.0,2.86e-05,0.473,0.872,8.07e-06,0.0865,0.0351,0.483,414.0
1398.0,0.256,0.711,0.868,0.396,0.116,0.0392,0.944,95.0
1399.0,0.256,0.711,0.868,0.396,0.116,0.0392,0.944,95.0
1400.0,0.222,0.719,0.652,0.00222,0.114,0.0727,0.742,347.0
1401.0,0.00623,0.575,0.416,0.138,0.272,0.0337,0.773,379.0
1402.0,0.973,0.692,0.0557,0.96,0.114,0.0563,0.271,87.0
1403.0,0.222,0.719,0.652,0.00222,0.114,0.0727,0.742,347.0
1404.0,0.973,0.692,0.0557,0.96,0.114,0.0563,0.271,87.0
1405.0,0.496,0.585,0.931,0.000257,0.197,0.469,0.252,50.0
1406.0,0.515,0.463,0.26,0.735,0.414,0.366,0.168,56.0
1407.0,0.871,0.288,0.334,1.64e-05,0.0861,0.0281,0.33,39.0
1408.0,0.496,0.585,0.931,0.000257,0.197,0.469,0.252,50.0
1409.0,0.222,0.719,0.652,0.00222,0.114,0.0727,0.742,347.0
1410.0,0.357,0.453,0.701,0.0965,0.149,0.0321,0.764,18.0
1411.0,0.158,0.816,0.579,0.0,0.322,0.0899,0.584,377.0
1412.0,0.689,0.558,0.628,0.948,0.184,0.0296,0.46,72.0
1413.0,0.222,0.719,0.652,0.00222,0.114,0.0727,0.742,347.0
1414.0,0.19,0.312,0.716,0.561,0.154,0.0612,0.465,352.0
1415.0,0.679,0.376,0.528,0.492,0.095,0.0376,0.342,59.0
1416.0,0.216,0.704,0.263,0.0,0.178,0.122,0.558,119.0
1417.0,0.222,0.719,0.652,0.00222,0.114,0.0727,0.742,347.0
1418.0,0.0184,0.531,0.583,0.00624,0.255,0.0256,0.207,487.0
1419.0,0.961,0.153,0.19,0.386,0.0943,0.0374,0.105,185.0
1420.0,0.58,0.574,0.556,0.0,0.237,0.0682,0.971,64.0
1421.0,0.993,0.631,0.113,0.864,0.104,0.0463,0.301,87.0
1422.0,0.825,0.507,0.303,2.95e-05,0.0743,0.0407,0.583,235.0
1423.0,0.853,0.62,0.67,0.896,0.156,0.0591,0.295,442.0
1424.0,0.103,0.622,0.807,0.0,0.306,0.408,0.892,140.0
1425.0,0.67,0.542,0.588,0.158,0.241,0.0665,0.881,64.0
1426.0,0.447,0.74,0.616,1.71e-05,0.095,0.0321,0.874,57.0
1427.0,0.0662,0.365,0.502,0.00117,0.195,0.0868,0.283,241.0
1428.0,0.00064,0.701,0.645,0.000322,0.333,0.0344,0.679,377.0
1429.0,0.498,0.235,0.4,0.488,0.393,0.0366,0.299,59.0
1430.0,0.494,0.468,0.352,2.23e-05,0.113,0.0538,0.435,20.0
1431.0,0.707,0.583,0.778,0.000604,0.1,0.0556,0.964,255.0
1432.0,0.513,0.632,0.653,0.00129,0.0535,0.0298,0.736,374.0
1433.0,0.452,0.513,0.426,0.0,0.115,0.03,0.101,421.0
1434.0,0.059,0.838,0.757,0.0119,0.0271,0.0927,0.602,320.0
1435.0,0.028,0.672,0.697,0.00551,0.185,0.0386,0.136,82.0
1436.0,0.52,0.603,0.836,0.0,0.154,0.0519,0.738,248.0
1437.0,0.687,0.695,0.582,0.00914,0.178,0.0381,0.817,307.0
1438.0,0.391,0.423,0.725,0.000915,0.229,0.31,0.505,114.0
1439.0,0.967,0.942,0.277,0.621,0.624,0.232,0.834,157.0
1440.0,0.562,0.794,0.672,0.00265,0.0879,0.119,0.78,57.0
1441.0,0.0293,0.726,0.769,0.0101,0.104,0.123,0.733,1.0
1442.0,0.29,0.771,0.549,0.0327,0.18,0.0313,0.265,210.0
1443.0,0.925,0.387,0.117,0.000171,0.109,0.0299,0.166,155.0
1444.0,0.053,0.775,0.587,0.0102,0.0879,0.0397,0.888,208.0
1445.0,0.0443,0.798,0.638,0.011,0.265,0.0705,0.566,377.0
1446.0,0.856,0.583,0.257,3.73e-06,0.0804,0.0386,0.689,245.0
1447.0,0.502,0.477,0.74,1.31e-06,0.263,0.0446,0.56,462.0
1448.0,0.561,0.564,0.298,6.43e-06,0.0631,0.226,0.756,483.0
